avg color red,avg color green,avg color blue,entropy of red,entropy of green,entropy of blue,avg entropy,width,height,aspect ratio,area,size,compression ratio,bit depth,total pixels,hue,saturation,value,hue median,saturation median,value median,output
75.35171852,91.52952685,105.7206787,7.805491581,7.727011989,7.546346133,7.692949901,900,1200,0.75,1080000,310949,0.287915741,24,1080000,0.274853706,0.419037478,0.452652712,0.166666667,0.432098765,0.419607843,1
92.95360833,111.9709037,102.2273287,7.688830007,7.741311937,7.526766937,7.652302961,1200,900,1.333333333,1080000,174518,0.161590741,24,1080000,0.165281407,0.3227841,0.469850864,0.108974359,0.195121951,0.517647059,1
82.47871574,121.4411074,151.2178148,7.754082676,7.597488952,7.142078454,7.497883361,900,1200,0.75,1080000,143969,0.13330463,24,1080000,0.148627882,0.413248142,0.597821779,0.093939394,0.466666667,0.650980392,1
89.22387356,112.3513234,133.9196438,7.634900489,7.605025674,7.339568625,7.526498263,576,1024,0.5625,589824,129931,0.220287747,24,589824,0.19962535,0.376942784,0.532797853,0.083333333,0.263157895,0.580392157,1
152.7781354,152.7781354,152.7781354,7.591075054,7.591075054,7.591075054,7.591075054,1200,1200,1,1440000,176336,0.122455556,24,1440000,0,0,0.599129943,0,0,0.603921569,1
156.8060036,158.3353139,147.301202,7.676733879,7.680402689,7.704805643,7.687314071,1200,1155,1.038961039,1386000,214211,0.154553391,24,1386000,0.486302929,0.191054323,0.65224241,0.527777778,0.063492063,0.71372549,1
138.9612231,148.2645278,151.5047287,7.557504094,7.601904991,7.618911637,7.592773574,1200,900,1.333333333,1080000,181035,0.167625,24,1080000,0.219012466,0.187426635,0.620003388,0.122222222,0.102564103,0.733333333,1
196.0840654,197.7371503,204.3841039,6.566069031,6.665731481,6.771438004,6.667746172,639,1024,0.624023438,654336,108575,0.16593157,24,654336,0.489851867,0.095959176,0.815950077,0.611111111,0.02293578,0.878431373,1
211.8672162,208.268202,161.7919407,4.471151223,5.069130459,4.964771368,4.835017683,750,495,1.515151515,371250,48514,0.130677441,24,371250,0.25752229,0.310096065,0.864215657,0.083333333,0.015686275,1,1
97.58319506,100.4046827,112.9587815,7.582720757,7.378085213,7.5188952,7.493233724,1200,675,1.777777778,810000,210297,0.259625926,24,810000,0.253968099,0.329274873,0.496892777,0.118307427,0.261904762,0.458823529,1
94.34964132,104.7609218,86.06624459,7.512726621,7.619799387,7.591766484,7.574764164,922,658,1.401215805,606676,210597,0.347132572,24,606676,0.485597495,0.406453126,0.455117226,0.416666667,0.409836066,0.368627451,1
198.285079,191.7451642,184.4110395,5.34224544,5.423564022,5.386634754,5.384148072,675,1200,0.5625,810000,84370,0.104160494,24,810000,0.149948592,0.113186335,0.78391236,0,0,0.968627451,1
189.1279222,188.3484929,190.6010257,7.203581811,7.245100962,7.221635647,7.223439474,636,424,1.5,269664,56222,0.208489083,24,269664,0.384038786,0.056156957,0.759987083,0.571428571,0.02764977,0.843137255,1
91.1212972,98.89236789,118.0995229,7.874198437,7.796520101,7.710301621,7.793673386,1024,576,1.777777778,589824,131989,0.223776923,24,589824,0.255054651,0.358023388,0.477626074,0.094444444,0.307692308,0.490196078,1
70.84582647,54.69046211,103.9494384,7.204696378,6.830610131,6.729904193,6.921736901,1080,1080,1,1166400,160138,0.137292524,24,1166400,0.84397099,0.489572972,0.408545742,0.904040404,0.462686567,0.301960784,1
61.37191551,102.8699961,69.77787423,6.704033147,7.785605359,6.12810367,6.872580726,720,720,1,518400,181377,0.349878472,24,518400,0.386680877,0.788024271,0.480737102,0.333333333,0.9296875,0.411764706,1
73.2508858,58.89694825,108.4895255,7.142868878,6.75691761,6.655268348,6.851684946,879,891,0.986531987,783189,137044,0.174982029,24,783189,0.855234173,0.449277457,0.425995073,0.914141414,0.428571429,0.31372549,1
51.7553082,52.15591931,90.93909788,7.486636371,7.024586411,7.018025085,7.176415955,1200,630,1.904761905,756000,237406,0.314029101,24,756000,0.403820557,0.435734152,0.365029313,0.233333333,0.387755102,0.219607843,1
115.8844921,127.4508262,142.6636295,6.743549037,6.714875413,6.576745918,6.678390123,1055,1200,0.879166667,1266000,209030,0.165110585,24,1266000,0.190811855,0.327119928,0.56754069,0.08490566,0.392857143,0.545098039,1
189.287579,172.9697725,168.3403855,6.830583395,6.84055724,6.65383415,6.774991595,1055,1200,0.879166667,1266000,167794,0.132538705,24,1266000,0.49692912,0.20093149,0.769720419,0.601626016,0.2,0.756862745,1
210.0047638,215.4355419,219.8975308,4.297286093,4.262846047,4.365944842,4.308692328,1055,1200,0.879166667,1266000,105433,0.083280411,24,1266000,0.083135989,0.056527813,0.862582972,0.083333333,0.039473684,0.890196078,1
109.5480711,129.2801769,95.92628436,6.289871828,6.985833974,6.811113602,6.695606468,1055,1200,0.879166667,1266000,186351,0.147196682,24,1266000,0.335437294,0.486101329,0.520704504,0.384615385,0.546218487,0.458823529,1
190.7059724,202.3118997,207.2949463,5.389443082,5.663146228,5.755903863,5.602831058,1055,1200,0.879166667,1266000,373361,0.294913902,24,1266000,0.267652015,0.219560104,0.859445482,0.098039216,0.015686275,0.992156863,1
181.4766414,175.3004115,189.7956896,4.735294677,5.000477642,5.09075229,4.94217487,1055,1200,0.879166667,1266000,297293,0.234828594,24,1266000,0.297251155,0.178652319,0.757087919,0,0,0.976470588,1
161.1966374,159.08656,161.3554668,6.441953853,6.528061522,6.618618756,6.529544711,1055,1200,0.879166667,1266000,342808,0.270780411,24,1266000,0.399830739,0.386147951,0.753352709,0.47359736,0.395238095,0.803921569,1
195.1253705,198.1919566,204.7878452,5.776908529,5.864503634,6.00769205,5.883034738,1055,1200,0.879166667,1266000,291398,0.230172196,24,1266000,0.257936726,0.203731567,0.849137986,0.111111111,0.008583691,0.960784314,1
183.5940893,187.0575632,200.7188784,5.232104089,5.470956284,5.608723237,5.437261203,1055,1200,0.879166667,1266000,389608,0.307747235,24,1266000,0.233451088,0.227336787,0.830772084,0,0,0.988235294,1
200.8792409,196.4014202,205.1951469,5.139589202,5.318754959,5.25283508,5.237059747,1055,1200,0.879166667,1266000,415758,0.328402844,24,1266000,0.206057112,0.172857484,0.856874847,0,0,0.992156863,1
182.9025521,199.414842,208.5497536,5.129018884,5.407007502,5.356862045,5.297629477,1055,1200,0.879166667,1266000,425179,0.335844392,24,1266000,0.155689307,0.208435106,0.848986959,0,0,0.992156863,1
171.730733,186.5453997,191.8951675,5.513819215,5.981966371,6.020150332,5.838645306,1055,1200,0.879166667,1266000,350034,0.276488152,24,1266000,0.352950447,0.374473734,0.859233024,0.2,0.133333333,0.992156863,1
172.3641754,163.0140079,171.553169,5.010951136,5.028709298,5.153703282,5.064454572,1055,1200,0.879166667,1266000,178076,0.140660348,24,1266000,0.379400984,0.2379472,0.714998451,0.305555556,0.202380952,0.745098039,1
195.2301327,183.099872,175.4556659,5.74403015,5.816552005,5.758318146,5.772966767,1055,1200,0.879166667,1266000,326252,0.257703002,24,1266000,0.251085865,0.215642301,0.787350287,0,0.003921569,0.960784314,1
104.415704,49.574522,91.058856,7.740366428,6.041246745,7.839877404,7.207163526,1000,1000,1,1000000,173539,0.173539,24,1000000,0.677125845,0.795628152,0.51465582,0.721153846,0.935185185,0.482352941,1
70.24240215,125.3380089,155.3742842,7.620688607,7.741762035,7.318226212,7.560225618,540,282,1.914893617,152280,47272,0.310428159,24,152280,0.226203998,0.602362732,0.635487029,0.132280235,0.602739726,0.662745098,1
115.684978,117.374499,122.050618,7.520447256,7.590510468,7.573855398,7.561604374,1000,1000,1,1000000,89516,0.089516,24,1000000,0.347871776,0.188886038,0.50726669,0.233333333,0.108374384,0.545098039,1
57.06897605,61.44968263,71.88024551,6.284733587,6.263310956,6.186653105,6.244899216,500,334,1.497005988,167000,9924,0.05942515,24,167000,0.243360465,0.225546424,0.287146507,0.065315315,0.15625,0.141176471,1
204.539289,187.3938661,162.5264708,6.841448292,6.587478882,6.352077977,6.593668383,900,1072,0.839552239,964800,123509,0.128015133,24,964800,0.388971352,0.299018009,0.833805157,0.56884058,0.28959276,0.862745098,1
95.38299302,91.70981424,88.0957131,7.420513959,7.377458277,7.4647593,7.420910512,506,253,2,128018,36661,0.286373791,24,128018,0.392946051,0.206737566,0.395837258,0.551282051,0.168367347,0.368627451,1
167.9393327,186.4853759,206.2871617,6.857713778,7.100370098,6.873678232,6.943920703,400,266,1.503759399,106400,25176,0.236616541,24,106400,0.314245062,0.272305543,0.825579279,0.133333333,0.144278607,0.874509804,1
190.8229896,186.5657799,139.3312139,4.212743214,5.344319776,5.180298593,4.912453861,1200,1200,1,1440000,106125,0.073697917,24,1440000,0.177278755,0.30517065,0.773546844,0,0,0.850980392,1
179.9725035,225.6350695,211.1190648,6.704371503,6.157058024,7.433730058,6.765053195,1122,584,1.921232877,655248,54486,0.083153249,24,655248,0.250815527,0.235805227,0.886752042,0.209677419,0.109311741,0.921568627,1
118.4156091,125.9808744,195.5474583,4.566763111,4.513735534,4.400355744,4.49361813,650,651,0.998463902,423150,37624,0.088914097,24,423150,0.288436127,0.600556712,0.886266975,0.026205451,0.590909091,0.949019608,1
119.2010796,169.2617101,175.8289274,7.552016098,7.635927448,7.843359379,7.677100975,1122,584,1.921232877,655248,96464,0.147217542,24,655248,0.28994689,0.401852161,0.719456354,0.158914729,0.307377049,0.764705882,1
206.8872836,208.1500592,216.2344858,4.656569878,4.9584903,5.072095806,4.895718661,1055,1200,0.879166667,1266000,375676,0.296742496,24,1266000,0.139810539,0.107243777,0.863793436,0,0,0.996078431,1
191.6343373,198.7312749,212.4529344,5.045451616,5.463999301,5.53397647,5.347809129,1055,1200,0.879166667,1266000,307863,0.243177725,24,1266000,0.280748972,0.224089067,0.877002506,0.119444444,0.019607843,1,1
185.8348981,202.3695577,211.6631327,5.134836264,5.490131185,5.619336652,5.414768034,1055,1200,0.879166667,1266000,371278,0.293268562,24,1266000,0.235383001,0.216772919,0.859955181,0.047752809,0.011764706,0.996078431,1
138.0668078,175.5354656,174.5278594,6.513560089,6.475175373,7.090567301,6.693100921,800,800,1,640000,57471,0.089798438,24,640000,0.288932013,0.230645969,0.696168217,0.171014493,0.036363636,0.788235294,1
209.0566031,205.6936844,223.4572547,4.960039442,5.855463753,5.851685558,5.555729584,800,800,1,640000,89846,0.140384375,24,640000,0.254434295,0.170841055,0.89342,0.0625,0.03187251,0.988235294,1
174.0004905,188.1453531,206.0052164,5.501432039,5.881320733,5.976996733,5.786583168,1055,1200,0.879166667,1266000,378711,0.29913981,24,1266000,0.230390906,0.24261562,0.834451337,0.100877193,0.019607843,0.984313725,1
196.359064,199.6082188,206.12059,5.663061769,5.757714279,5.895873449,5.772216499,1055,1200,0.879166667,1266000,288723,0.228059242,24,1266000,0.243900248,0.196813649,0.851869498,0.073333333,0.008403361,0.964705882,1
164.7164518,186.7530316,189.8603712,5.596398957,6.050100595,5.960802508,5.869100686,1055,1200,0.879166667,1266000,355309,0.280654818,24,1266000,0.33874593,0.398491917,0.854619602,0.169983416,0.230769231,0.988235294,1
159.181955,160.9601272,164.207278,6.31584883,6.569239583,6.594256582,6.493114998,1055,1200,0.879166667,1266000,351492,0.27763981,24,1266000,0.40502688,0.425015593,0.772274479,0.481481481,0.427109506,0.862745098,1
189.2881295,172.9750719,168.3698183,6.816070339,6.841162428,6.662671283,6.77330135,1055,1200,0.879166667,1266000,166414,0.131448657,24,1266000,0.499251262,0.200895355,0.769745665,0.602150538,0.200923911,0.756862745,1
170.3482709,160.1770379,168.2903041,5.351254838,5.570947181,5.722801693,5.548334571,1055,1200,0.879166667,1266000,263864,0.208423381,24,1266000,0.412544332,0.299047798,0.740069036,0.5,0.346153846,0.88627451,1
170.7665624,177.8467946,191.9860806,5.732666917,5.960894725,5.93371664,5.875759427,1055,1200,0.879166667,1266000,354415,0.279948657,24,1266000,0.290221768,0.25718049,0.797704213,0.111111111,0.033057851,0.980392157,1
212.2800292,219.0147235,196.9982852,5.326128322,5.504649187,5.656032924,5.495603478,1055,1200,0.879166667,1266000,226220,0.178688784,24,1266000,0.229346249,0.165388823,0.863571744,0.111111111,0.012295082,0.964705882,1
174.6999731,170.1144645,166.3347101,5.5792626,5.596453641,5.648174709,5.60796365,1055,1200,0.879166667,1266000,267073,0.210958136,24,1266000,0.277921927,0.197329708,0.699496159,0.036052844,0.007843137,0.952941176,1
172.3182599,162.9953784,171.5420877,5.042220198,5.064615021,5.195366697,5.100733972,1055,1200,0.879166667,1266000,178996,0.141387046,24,1266000,0.380670303,0.238249113,0.715086665,0.366666667,0.2,0.745098039,1
210.0046722,215.4354502,219.8974392,4.297214157,4.262792032,4.365903487,4.308636558,1055,1200,0.879166667,1266000,105437,0.08328357,24,1266000,0.083135989,0.056527813,0.862582613,0.083333333,0.039473684,0.890196078,1
208.4038736,202.4995253,197.8109494,5.818027455,5.776706278,5.53218684,5.708973524,1055,1200,0.879166667,1266000,149107,0.117778041,24,1266000,0.449623217,0.091726101,0.832707155,0.576923077,0.076923077,0.88627451,1
186.2125577,175.5354668,156.4144013,6.137115965,6.174981855,6.263088085,6.191728635,1055,1200,0.879166667,1266000,270738,0.213853081,24,1266000,0.33948787,0.330065239,0.783477691,0.406504065,0.191780822,0.850980392,1
161.6811516,174.7922031,191.9868422,5.151355296,5.498793395,5.504353424,5.384834038,800,800,1,640000,66500,0.10390625,24,640000,0.143459481,0.198810358,0.757627341,0.034313725,0.036363636,0.976470588,1
103.1319127,88.39451132,66.02807956,7.158526104,7.549098323,7.653143579,7.453589336,1080,1080,1,1166400,126400,0.108367627,24,1166400,0.55328332,0.453176695,0.413398975,0.570881226,0.517241379,0.317647059,1
205.3472667,196.1018743,163.2942576,5.562731773,5.799157743,5.723798356,5.695229291,1200,1200,1,1440000,124546,0.086490278,24,1440000,0.334890934,0.313399039,0.84075521,0.523255814,0.279411765,0.929411765,1
157.3636409,180.6381237,143.5965177,7.176638905,7.120717909,7.255592271,7.184316362,995,598,1.663879599,595010,101576,0.170713097,24,595010,0.528226576,0.496753686,0.775950841,0.501355014,0.558823529,0.796078431,1
125.232425,134.7101078,192.2560797,5.983566961,6.743200636,6.735993386,6.487586994,800,800,1,640000,94051,0.146954688,24,640000,0.165441761,0.379228986,0.758029032,0.048022599,0.350393701,0.901960784,1
219.6359233,222.5096349,230.3175629,2.808332224,2.874314704,2.890597478,2.857748136,540,281,1.921708185,151740,11667,0.076888098,24,151740,0.039828911,0.082395467,0.903350313,0,0,1,1
107.6211653,107.0744333,114.1848347,5.78799448,5.534004877,5.70169016,5.674563172,1200,1200,1,1440000,247613,0.171953472,24,1440000,0.291509978,0.359506086,0.485597587,0.090062112,0.166666667,0.447058824,1
190.9051343,191.9974194,203.2788041,5.595566265,5.651940936,5.660015627,5.635840943,1055,1200,0.879166667,1266000,295384,0.233320695,24,1266000,0.281450008,0.207475738,0.839460233,0.090909091,0.008403361,0.945098039,1
197.9347599,195.853816,206.7528736,5.007773947,5.308080682,5.430139914,5.248664848,1055,1200,0.879166667,1266000,362009,0.285947077,24,1266000,0.221681309,0.163714745,0.84478095,0,0,0.996078431,1
200.1433483,203.981406,211.0430814,4.941355867,5.266844315,5.302369978,5.170190053,1055,1200,0.879166667,1266000,362589,0.286405213,24,1266000,0.257177867,0.197435874,0.8793626,0.038922156,0.007936508,1,1
187.7303728,200.9260987,216.1975521,5.00803891,5.43490698,5.485143209,5.309363033,1055,1200,0.879166667,1266000,308870,0.243973144,24,1266000,0.256097428,0.230988198,0.882576938,0.105072464,0.015936255,1,1
172.3175039,162.9946043,171.5413325,5.042350626,5.06474854,5.195382797,5.100827321,1055,1200,0.879166667,1266000,178948,0.141349131,24,1266000,0.38067276,0.238249013,0.715083601,0.366666667,0.2,0.745098039,1
152.9474471,179.2531548,196.5524874,5.472157954,6.087453998,5.996104157,5.85190537,1055,1200,0.879166667,1266000,342549,0.270575829,24,1266000,0.343825353,0.420073153,0.855716643,0.1640625,0.272,0.988235294,1
171.8095292,167.8679692,168.7997109,5.894410651,5.797403835,5.824043387,5.838619291,1055,1200,0.879166667,1266000,272190,0.215,24,1266000,0.301908365,0.15980003,0.696368098,0.063218391,0.007843137,0.909803922,1
161.2256169,165.4700205,170.117342,6.43999536,6.675940287,6.662224326,6.592719991,1055,1200,0.879166667,1266000,351623,0.277743286,24,1266000,0.415199312,0.385875279,0.777839361,0.485380117,0.345864662,0.894117647,1
163.9370047,160.785624,175.9392962,5.24575955,5.60562026,5.658984157,5.503454655,1055,1200,0.879166667,1266000,286046,0.225944708,24,1266000,0.389174547,0.294506332,0.740034944,0.245546036,0.303394795,0.91372549,1
171.1870987,192.2828776,200.4153633,5.452960029,5.848263427,5.913220206,5.738147887,1055,1200,0.879166667,1266000,388580,0.306935229,24,1266000,0.253056085,0.290036346,0.83678997,0.146325459,0.033816425,0.988235294,1
212.2800292,219.0147235,196.9982852,5.326128322,5.504649187,5.656032924,5.495603478,1055,1200,0.879166667,1266000,226220,0.178688784,24,1266000,0.229346249,0.165388823,0.863571744,0.111111111,0.012295082,0.964705882,1
181.6251445,176.2463318,172.6625348,5.840240056,6.079185057,6.135891854,6.018438989,1055,1200,0.879166667,1266000,352994,0.278826224,24,1266000,0.279220285,0.293646277,0.791076148,0.119047619,0.031372549,0.945098039,1
209.320639,203.5932038,195.6189076,6.385714039,6.056423677,5.853455127,6.098530948,1055,1200,0.879166667,1266000,160817,0.127027646,24,1266000,0.435678726,0.108416565,0.834728588,0.55952381,0.067226891,0.901960784,1
115.883252,127.4495735,142.6623894,6.743535231,6.714835109,6.576816556,6.678395632,1055,1200,0.879166667,1266000,209045,0.165122433,24,1266000,0.190811121,0.327121821,0.567535917,0.08490566,0.392857143,0.545098039,1
189.287579,172.9697725,168.3403855,6.830583395,6.84055724,6.65383415,6.774991595,1055,1200,0.879166667,1266000,167794,0.132538705,24,1266000,0.49692912,0.20093149,0.769720419,0.601626016,0.2,0.756862745,1
210.0336627,215.2527148,220.0246588,4.295156232,4.290243862,4.387129902,4.324176665,1055,1200,0.879166667,1266000,107604,0.084995261,24,1266000,0.080085352,0.057096714,0.86315681,0.074074074,0.039473684,0.890196078,1
178.2934731,186.0317774,184.7804034,6.443907755,6.358340826,6.50844607,6.436898217,543,635,0.85511811,344805,116303,0.337300793,24,344805,0.353265525,0.164871744,0.763875325,0.288235294,0.074509804,0.952941176,1
83.9673763,83.8096224,91.91711914,7.331643769,7.333402116,7.380697296,7.348581061,640,480,1.333333333,307200,71324,0.232174479,24,307200,0.488671323,0.253009388,0.40509269,0.604166667,0.185185185,0.250980392,1
160.8829871,187.0432647,227.7789362,3.452024169,3.821799965,4.217394202,3.830406112,1094,1152,0.949652778,1260288,143039,0.113497074,24,1260288,0.254673226,0.408494495,0.894222139,0.068438003,0.035294118,1,1
74.75136048,137.7744417,98.38037155,4.916031499,4.870265921,4.837534225,4.874610548,73,73,1,5329,2261,0.424282229,24,5329,0.278721069,0.489889347,0.540609098,0.271084337,0.551470588,0.584313725,1
74.72743056,137.6983507,98.38064236,5.34594421,5.200750757,5.34675885,5.297817939,48,48,1,2304,1807,0.784288194,24,2304,0.276545996,0.488195028,0.540219907,0.271084337,0.551724138,0.584313725,1
236.1535946,236.1113564,236.4254078,2.73280043,2.941546474,2.809765157,2.828037354,802,864,0.928240741,692928,114384,0.165073428,24,692928,0.136592614,0.004150057,0.927236358,0,0,1,1
140.8653894,163.675293,187.8497275,5.534904102,6.146543743,6.092594383,5.924680743,1055,1200,0.879166667,1266000,381822,0.301597156,24,1266000,0.340881462,0.42064736,0.797141852,0.164634146,0.303527008,0.976470588,1
215.6179518,217.8106256,216.8521856,5.480155618,5.460052936,5.506977673,5.482395409,1055,1200,0.879166667,1266000,322423,0.254678515,24,1266000,0.140409089,0.06144918,0.869234123,0,0,0.97254902,1
